Subúrbio,Endereço,Salas,Tipo,Distância,Código Postal,Quartos,Banheiros,Garagem,Tamanho do Terreno,Área Construída,Ano de Construção,Latitude,Longitude,Quantidade de Imóveis na Região,Preço,Preço Previsto LightGBM,Erro Percentual
Reservoir,66 Glasgow Av,3,Casa,12.0,3073.0,3.0,1.0,2.0,587.0,,,-37.70309,144.99782,21650.0,"$730,000.00","$769,491.59",5.41%
Reservoir,31 Henty St,3,Casa,12.0,3073.0,3.0,1.0,2.0,515.0,,,-37.71932,145.00038,21650.0,"$947,500.00","$809,813.10",14.53%
Reservoir,117c Hickford St,3,Terreno,12.0,3073.0,3.0,2.0,1.0,208.0,,,-37.70436,145.01726,21650.0,"$691,000.00","$640,275.27",7.34%
Reservoir,2/82 Leamington St,2,Terreno,12.0,3073.0,,,,,,,,,21650.0,"$626,000.00","$566,315.45",9.53%
Reservoir,3/38 Miranda Rd,2,Apartamento,12.0,3073.0,,,,,,,,,21650.0,"$591,501.00","$477,781.14",19.23%
Reservoir,32 Pershing St,3,Casa,12.0,3073.0,,,,,,,-37.72508,144.9929,21650.0,"$800,000.00","$752,794.38",5.90%
Reservoir,7 Pickett St,3,Casa,12.0,3073.0,3.0,2.0,1.0,289.0,,,-37.70222,145.01666,21650.0,"$651,000.00","$663,686.31",1.95%
Reservoir,41 Pine St,3,Casa,12.0,3073.0,3.0,1.0,1.0,572.0,,,-37.72013,144.99767,21650.0,"$1,029,000.00","$798,866.41",22.36%
Reservoir,3/94 Purinuan Rd,2,Casa,12.0,3073.0,,,,,,,,,21650.0,"$522,500.00","$658,301.24",25.99%
Reservoir,6 Wilkinson St,3,Casa,12.0,3073.0,3.0,1.0,1.0,239.0,,,-37.72697,145.01904,21650.0,"$728,000.00","$684,163.58",6.02%
Richmond,6 Albert Pl,3,Casa,2.4,3121.0,3.0,2.0,1.0,144.0,145.0,1998.0,-37.82467,145.0127,14949.0,"$1,798,000.00","$1,454,700.09",19.09%
Richmond,3 Allans Pl,2,Terreno,2.4,3121.0,2.0,1.0,1.0,79.0,,,-37.81696,145.00502,14949.0,"$1,000,000.00","$917,246.39",8.28%
Richmond,9 Bosisto St,3,Casa,2.4,3121.0,3.0,2.0,,109.0,124.0,1890.0,-37.81627,144.99744,14949.0,"$1,150,000.00","$1,316,175.48",14.45%
Richmond,184 Buckingham St,3,Terreno,2.4,3121.0,3.0,2.0,1.0,104.0,118.0,2002.0,-37.81471,145.0086,14949.0,"$1,150,000.00","$1,117,980.05",2.78%
Richmond,76 Buckingham St,3,Casa,2.4,3121.0,3.0,3.0,2.0,285.0,218.0,1930.0,-37.81415,145.00381,14949.0,"$2,210,000.00","$2,068,762.90",6.39%
Richmond,216/20 Burnley St,1,Apartamento,2.4,3121.0,,,,,,,,,14949.0,"$380,000.00","$411,026.70",8.16%
Richmond,606/20 Burnley St,1,Apartamento,2.4,3121.0,,,,,,,,,14949.0,"$340,000.00","$388,932.25",14.39%
Richmond,7/47 Cameron St,1,Apartamento,2.4,3121.0,,,,,,,,,14949.0,"$350,000.00","$411,026.70",17.44%
Richmond,37 Crown St,3,Casa,2.4,3121.0,3.0,1.0,3.0,370.0,,,-37.81676,145.01039,14949.0,"$1,530,000.00","$1,560,472.76",1.99%
Richmond,41/8 Hull St,4,Apartamento,2.4,3121.0,,,,,,,,,14949.0,"$1,075,000.00","$1,579,991.93",46.98%
Richmond,301/185 Lennox St,2,Apartamento,2.4,3121.0,,,,,,,,,14949.0,"$711,650.00","$658,712.47",7.44%
Richmond,13/1 Princess St,3,Casa,2.4,3121.0,,,,,,,,,14949.0,"$1,290,000.00","$1,389,709.64",7.73%
Richmond,13/59 Westbank Tce,3,Apartamento,2.4,3121.0,,,,,,,,,14949.0,"$1,250,000.00","$980,612.42",21.55%
Ringwood,3/330 Canterbury Rd,3,Terreno,19.9,3134.0,,,,,,,,,7785.0,"$760,000.00","$819,317.65",7.80%
Ringwood,8 Forest Ct,5,Casa,19.9,3134.0,5.0,2.0,2.0,776.0,,,-37.78423,145.25121,7785.0,"$1,225,000.00","$1,120,817.89",8.50%
Ringwood,3/3 Garden St,3,Casa,19.9,3134.0,3.0,2.0,2.0,313.0,,,-37.82087,145.23869,7785.0,"$1,013,000.00","$866,043.58",14.51%
Ringwood,8 Margaret St,4,Casa,19.9,3134.0,4.0,3.0,6.0,710.0,277.0,1970.0,-37.81519,145.21356,7785.0,"$955,000.00","$1,135,452.14",18.90%
Ringwood,34 Oliver St,3,Casa,19.9,3134.0,3.0,1.0,2.0,738.0,,,-37.80711,145.23584,7785.0,"$880,000.00","$963,523.89",9.49%
Ringwood East,24 Gracedale Av,3,Casa,21.3,3135.0,3.0,2.0,2.0,582.0,,,-37.82465,145.26179,4407.0,"$790,000.00","$893,736.89",13.13%
Ringwood North,2 McMahon Ct,4,Casa,19.9,3134.0,4.0,2.0,2.0,710.0,,1980.0,-37.7913,145.24013,3619.0,"$1,100,000.00","$974,050.92",11.45%
Ringwood North,18 Montalbo Rd,4,Casa,19.9,3134.0,4.0,2.0,2.0,1146.0,,,-37.80719,145.21723,3619.0,"$970,000.00","$1,095,473.20",12.94%
Ripponlea,4/110 Brighton Rd,2,Apartamento,7.2,3185.0,,,,,,,,,821.0,"$782,000.00","$588,641.79",24.73%
Rockbank,30 Arbourton Av,3,Casa,23.8,3335.0,,,,,,,,,538.0,"$860,000.00","$644,678.30",25.04%
Rockbank,21 Socrates Wy,3,Casa,23.8,3335.0,3.0,2.0,4.0,1241.0,,,-37.7346,144.66451,538.0,"$675,000.00","$727,918.43",7.84%
Rosanna,14 Darvall St,3,Casa,8.9,3084.0,3.0,1.0,3.0,945.0,,,-37.74053,145.06251,3540.0,"$1,330,000.00","$1,411,494.12",6.13%
Rosanna,6/218 Lower Plenty Rd,3,Terreno,8.9,3084.0,,,,,,,,,3540.0,"$720,000.00","$820,770.94",14.00%
Rowville,85 Seebeck Rd,5,Casa,23.5,3178.0,5.0,3.0,,742.0,241.0,1999.0,-37.93765,145.22329,11667.0,"$750,000.00","$913,163.18",21.76%
Roxburgh Park,50 Ravenhill Bvd,4,Casa,20.6,3064.0,4.0,2.0,2.0,666.0,,1996.0,-37.6361,144.91884,5833.0,"$577,500.00","$632,828.66",9.58%
Roxburgh Park,10 Thurmand Ct,4,Casa,20.6,3064.0,4.0,2.0,2.0,517.0,224.0,1996.0,-37.63522,144.92848,5833.0,"$600,000.00","$583,166.70",2.81%
Sandringham,9 Miller St,3,Casa,15.2,3191.0,3.0,2.0,3.0,668.0,,,-37.95469,145.02152,4497.0,"$1,800,000.00","$1,639,791.06",8.90%
Seaford,15 East Rd,3,Casa,35.4,3198.0,3.0,2.0,2.0,1228.0,,,-38.10471,145.14203,8077.0,"$960,000.00","$879,555.05",8.38%
Seaford,25 Kananook Av,3,Casa,35.4,3198.0,3.0,2.0,2.0,1000.0,197.0,1958.0,-38.11526,145.12831,8077.0,"$955,000.00","$961,256.78",0.66%
Seaford,5 Tyrone St,4,Casa,35.4,3198.0,4.0,2.0,0.0,539.0,,,-38.10968,145.14148,8077.0,"$499,000.00","$649,477.61",30.16%
Seddon,52 Austin St,3,Casa,5.1,3011.0,3.0,1.0,0.0,213.0,97.0,1900.0,-37.80563,144.89352,2417.0,"$1,020,000.00","$1,009,448.46",1.03%
Seddon,28 Charles St,4,Casa,5.1,3011.0,4.0,1.0,0.0,258.0,,1900.0,-37.80692,144.89513,2417.0,"$1,085,000.00","$1,189,227.04",9.61%
South Kingsville,55A Vernon St,4,Casa,6.2,3015.0,4.0,3.0,2.0,212.0,192.0,2013.0,-37.83187,144.87164,984.0,"$1,030,000.00","$1,099,663.05",6.76%
South Melbourne,99 Bank St,2,Casa,1.9,3205.0,2.0,1.0,0.0,141.0,,,-37.83284,144.96622,5943.0,"$1,087,000.00","$1,171,815.46",7.80%
South Melbourne,10 Bridport St,3,Casa,1.9,3205.0,3.0,2.0,0.0,150.0,213.0,,-37.83846,144.96262,5943.0,"$3,050,000.00","$2,153,237.21",29.40%
South Melbourne,4 Clarendon Pl,3,Casa,1.9,3205.0,3.0,2.0,0.0,105.0,,,-37.83574,144.96243,5943.0,"$1,640,000.00","$1,734,406.22",5.76%
South Melbourne,320 Dorcas St,4,Casa,1.9,3205.0,4.0,3.0,1.0,273.0,,,-37.83442,144.95489,5943.0,"$2,000,000.00","$2,161,018.95",8.05%
South Melbourne,37 Ferrars Pl,3,Casa,1.9,3205.0,3.0,1.0,1.0,179.0,,,-37.84047,144.95941,5943.0,"$2,000,000.00","$1,865,089.98",6.75%
South Melbourne,32 Mountain St,2,Casa,1.9,3205.0,2.0,1.0,1.0,177.0,,,-37.83706,144.94977,5943.0,"$1,840,000.00","$1,523,029.13",17.23%
South Morang,18 Birrali Wy,3,Casa,20.5,3752.0,3.0,2.0,2.0,351.0,,,-37.62444,145.06902,7969.0,"$635,000.00","$576,092.40",9.28%
South Morang,34 Lamour Av,4,Casa,20.5,3752.0,,,,,,,,,7969.0,"$675,000.00","$728,391.43",7.91%
South Morang,16/960 Plenty Rd,3,Apartamento,20.5,3752.0,,,,,,,,,7969.0,"$385,000.00","$566,073.82",47.03%
South Morang,93 Stagecoach Bvd,3,Casa,20.5,3752.0,3.0,2.0,2.0,632.0,173.0,,-37.64754,145.09858,7969.0,"$681,000.00","$654,189.52",3.94%
South Morang,18 Woodruff Rd,4,Casa,20.5,3752.0,4.0,2.0,2.0,714.0,245.0,2007.0,-37.62287,145.0906,7969.0,"$702,000.00","$716,820.02",2.11%
South Yarra,25 Albion St,3,Casa,2.7,3141.0,3.0,2.0,0.0,217.0,175.0,1930.0,-37.84305,144.98701,14887.0,"$2,160,000.00","$2,070,579.78",4.14%
South Yarra,4/77 Alexandra Av,1,Apartamento,2.7,3141.0,,,,,,,,,14887.0,"$465,000.00","$515,573.71",10.88%
South Yarra,29 Fawkner St,3,Casa,2.7,3141.0,3.0,1.0,0.0,252.0,,,-37.84181,144.98798,14887.0,"$1,950,000.00","$1,853,274.85",4.96%
South Yarra,305/35 Malcolm St,2,Apartamento,2.7,3141.0,,,,,,,,,14887.0,"$450,000.00","$706,245.51",56.94%
Southbank,137/88 Kavanagh St,2,Apartamento,0.7,3006.0,,,,,,,,,8400.0,"$560,000.00","$616,515.86",10.09%
Southbank,1109/26 Southgate Av,1,Apartamento,0.7,3006.0,,,,,,,,,8400.0,"$730,000.00","$420,959.38",42.33%
Springvale,42 Amiel St,3,Casa,20.8,3171.0,3.0,1.0,4.0,743.0,,,-37.94263,145.1575,7412.0,"$861,000.00","$1,061,010.59",23.23%
Springvale,6 Ash Gr,3,Casa,20.8,3171.0,3.0,1.0,2.0,612.0,,,-37.95437,145.15289,7412.0,"$1,100,000.00","$832,117.06",24.35%
Springvale,2/33 Birmingham St,3,Apartamento,20.8,3171.0,,,,,,,,,7412.0,"$570,000.00","$601,228.22",5.48%
Springvale,40 Gove St,3,Casa,20.8,3171.0,3.0,1.0,2.0,875.0,134.0,1950.0,-37.94282,145.15888,7412.0,"$1,120,000.00","$1,102,684.91",1.55%
Springvale,23 Merton St,3,Casa,20.8,3171.0,3.0,1.0,2.0,515.0,,,-37.94839,145.15883,7412.0,"$753,000.00","$838,689.23",11.38%
Springvale,38 Souter St,3,Casa,20.8,3171.0,3.0,1.0,1.0,581.0,,,-37.95157,145.14031,7412.0,"$810,000.00","$789,707.01",2.51%
St Albans,25 Bent St,3,Casa,14.0,3021.0,3.0,1.0,1.0,478.0,103.0,1968.0,-37.75501,144.80459,14042.0,"$475,000.00","$589,796.83",24.17%
St Albans,45 Lima St,3,Casa,14.0,3021.0,3.0,1.0,1.0,730.0,,,-37.75709,144.80162,14042.0,"$670,000.00","$702,723.20",4.88%
St Albans,2/1 Lister St,2,Apartamento,14.0,3021.0,,,,,,,,,14042.0,"$436,500.00","$417,546.55",4.34%
St Albans,79 Willaton St,3,Casa,14.0,3021.0,3.0,1.0,2.0,696.0,,,-37.75498,144.80705,14042.0,"$901,000.00","$694,900.12",22.87%
St Albans,36 Yarmouth Av,3,Casa,14.0,3021.0,3.0,1.0,2.0,558.0,,,-37.74935,144.81145,14042.0,"$651,000.00","$611,596.77",6.05%
St Kilda,2 Alfred Sq,4,Casa,5.0,3182.0,4.0,2.0,1.0,596.0,293.0,1880.0,-37.86429,144.97382,13240.0,"$3,600,000.00","$2,733,594.38",24.07%
St Kilda,2/230 Barkly St,2,Apartamento,5.0,3182.0,,,,,,,,,13240.0,"$713,000.00","$631,102.94",11.49%
Strathmore,18 Glenview Rd,5,Casa,8.2,3041.0,5.0,5.0,2.0,1076.0,397.0,2015.0,-37.73896,144.92131,3284.0,"$3,300,000.00","$2,854,155.25",13.51%
Sunbury,168 Gap Rd,3,Casa,31.7,3429.0,3.0,1.0,2.0,584.0,,,-37.57792,144.70747,14092.0,"$498,000.00","$436,055.90",12.44%
Sunbury,19 Grout Ct,4,Casa,31.7,3429.0,4.0,2.0,2.0,609.0,169.0,2000.0,-37.58752,144.69896,14092.0,"$592,000.00","$547,441.99",7.53%
Sunbury,21 Kingsley Dr,3,Casa,31.7,3429.0,3.0,1.0,3.0,651.0,103.0,1980.0,-37.58776,144.7117,14092.0,"$545,000.00","$487,180.05",10.61%
Sunbury,4 Turner Ct,4,Casa,31.7,3429.0,4.0,3.0,2.0,683.0,,,-37.56614,144.72672,14092.0,"$578,000.00","$631,148.40",9.20%
Sunshine,22 Boreham St,3,Casa,10.5,3020.0,3.0,1.0,4.0,708.0,,,-37.79981,144.82365,3755.0,"$792,500.00","$800,039.82",0.95%
Sunshine,1/29 Moira St,3,Casa,10.5,3020.0,,,,,,,,,3755.0,"$574,000.00","$728,880.19",26.98%
Sunshine,5/46 Monash St,2,Terreno,10.5,3020.0,,,,,,,,,3755.0,"$520,000.00","$597,734.68",14.95%
Sunshine,23 Station Pl,3,Casa,10.5,3020.0,3.0,1.0,0.0,585.0,,,-37.78964,144.83475,3755.0,"$805,000.00","$817,162.47",1.51%
Sunshine,14 Sturt St,3,Casa,10.5,3020.0,3.0,1.0,3.0,604.0,,,-37.77961,144.84391,3755.0,"$750,000.00","$824,712.41",9.96%
Sunshine North,38 Barwon Av,2,Casa,10.5,3020.0,2.0,1.0,2.0,612.0,95.0,1970.0,-37.76914,144.82632,4217.0,"$600,000.00","$676,687.81",12.78%
Sunshine North,52 Ferndale Rd,4,Casa,10.5,3020.0,4.0,2.0,1.0,719.0,,,-37.76645,144.83532,4217.0,"$700,000.00","$798,247.10",14.04%
Sunshine North,12 Lurg Av,3,Casa,10.5,3020.0,3.0,1.0,2.0,697.0,120.0,1964.0,-37.76374,144.82401,4217.0,"$695,000.00","$753,354.82",8.40%
Sunshine West,4/29 Bardsley St,3,Apartamento,10.5,3020.0,,,,,,,,,6763.0,"$571,500.00","$546,424.64",4.39%
Sunshine West,54 Bardsley St,3,Casa,10.5,3020.0,3.0,1.0,1.0,603.0,116.0,1955.0,-37.79146,144.82045,6763.0,"$760,000.00","$632,352.40",16.80%
Sunshine West,7 Drinkwater Cr,3,Casa,10.5,3020.0,3.0,1.0,1.0,577.0,,,-37.79812,144.81682,6763.0,"$613,000.00","$611,372.24",0.27%
Sunshine West,32 Kosa Av,3,Terreno,10.5,3020.0,3.0,2.0,2.0,166.0,134.0,2013.0,-37.79498,144.79227,6763.0,"$535,000.00","$503,413.00",5.90%
Sunshine West,16 Ryder St,3,Terreno,10.5,3020.0,3.0,1.0,1.0,152.0,105.0,2013.0,-37.79057,144.82188,6763.0,"$510,000.00","$447,731.59",12.21%
Sunshine West,46 Vernon Cr,3,Casa,10.5,3020.0,3.0,1.0,1.0,930.0,,,-37.78628,144.79957,6763.0,"$830,000.00","$805,216.15",2.99%
Surrey Hills,8 Belmont St,3,Casa,10.2,3127.0,3.0,2.0,3.0,606.0,,,-37.83012,145.1027,5457.0,"$1,635,000.00","$1,710,225.52",4.60%
Surrey Hills,20 Erasmus St,3,Casa,10.2,3127.0,3.0,1.0,4.0,808.0,,,-37.83032,145.10908,5457.0,"$2,125,000.00","$1,930,309.44",9.16%
Surrey Hills,27 Surrey Av,4,Casa,10.2,3127.0,4.0,3.0,2.0,444.0,241.0,1910.0,-37.82144,145.09627,5457.0,"$2,665,000.00","$2,369,921.00",11.07%
Surrey Hills,1/11 Union Rd,3,Casa,10.2,3127.0,,,,,,,,,5457.0,"$1,141,000.00","$1,706,345.12",49.55%
Surrey Hills,3 Wells St,5,Casa,10.2,3127.0,5.0,1.0,3.0,780.0,,,-37.81874,145.08852,5457.0,"$2,220,000.00","$2,281,159.66",2.75%
Tarneit,31 Emperor Pde,3,Casa,18.4,3029.0,3.0,2.0,2.0,355.0,142.0,2008.0,-37.84869,144.66707,10160.0,"$465,000.00","$476,881.99",2.56%
Taylors Hill,15 Mitchell Gr,4,Casa,18.0,3037.0,4.0,2.0,2.0,601.0,208.0,2005.0,-37.71823,144.75695,4242.0,"$720,000.00","$661,178.35",8.17%
Taylors Hill,15 Park La,3,Casa,18.0,3037.0,3.0,2.0,2.0,621.0,654.0,1998.0,-37.71542,144.75897,4242.0,"$655,000.00","$613,372.77",6.36%
Templestowe,3 Beale Ct,4,Casa,15.5,3106.0,4.0,2.0,2.0,719.0,727.0,,-37.75579,145.139,6202.0,"$1,488,000.00","$1,437,866.47",3.37%
Templestowe,8 Dewpond Ct,3,Casa,15.5,3106.0,3.0,2.0,2.0,813.0,,,-37.75302,145.1553,6202.0,"$1,390,000.00","$1,298,116.51",6.61%
Templestowe,19 Jacobena Pl,4,Casa,15.5,3106.0,4.0,2.0,2.0,781.0,269.0,1980.0,-37.75726,145.14123,6202.0,"$1,370,000.00","$1,348,403.29",1.58%
Templestowe,5 Noorilim Cl,3,Casa,15.5,3106.0,3.0,2.0,2.0,722.0,262.0,1975.0,-37.77459,145.14123,6202.0,"$1,496,000.00","$1,457,138.80",2.60%
Templestowe Lower,12 Crawford Rd,3,Casa,12.4,3107.0,3.0,1.0,1.0,653.0,,,-37.77643,145.12103,5420.0,"$1,260,000.00","$1,197,433.47",4.97%
Templestowe Lower,1/17 Gertrude St,3,Apartamento,12.4,3107.0,,,,,,,,,5420.0,"$900,000.00","$883,673.12",1.81%
Templestowe Lower,2/334 Thompsons Rd,3,Apartamento,12.4,3107.0,,,,,,,,,5420.0,"$903,500.00","$883,673.12",2.19%
Thomastown,59 Cedar St,3,Casa,15.3,3074.0,3.0,1.0,2.0,703.0,,,-37.68025,145.02097,7955.0,"$920,000.00","$715,879.33",22.19%
Thomastown,134 Main St,3,Casa,15.3,3074.0,3.0,1.0,2.0,538.0,,1965.0,-37.67839,144.9974,7955.0,"$639,000.00","$626,309.23",1.99%
Thomastown,1/27 Plane St,3,Apartamento,15.3,3074.0,,,,,,,,,7955.0,"$440,000.00","$563,365.78",28.04%
Thomastown,24 Queenscliff Rd,3,Casa,15.3,3074.0,3.0,1.0,1.0,535.0,,,-37.67385,144.99679,7955.0,"$670,000.00","$597,499.92",10.82%
Thomastown,17 Richardson St,3,Casa,15.3,3074.0,3.0,1.0,2.0,602.0,,,-37.68309,145.03614,7955.0,"$670,000.00","$634,979.98",5.23%
Thornbury,2 Bradley Av,3,Casa,7.0,3071.0,3.0,1.0,2.0,442.0,127.0,1950.0,-37.76113,144.99212,8870.0,"$1,530,000.00","$1,254,177.39",18.03%
Thornbury,1 Ibis Pl,3,Terreno,7.0,3071.0,3.0,2.0,2.0,131.0,,,-37.76107,145.02639,8870.0,"$735,000.00","$766,007.85",4.22%
Thornbury,8 Monash Av,3,Casa,7.0,3071.0,3.0,1.0,1.0,338.0,,,-37.76294,145.00348,8870.0,"$1,190,000.00","$1,184,970.88",0.42%
Thornbury,172A Normanby Av,2,Casa,7.0,3071.0,2.0,1.0,2.0,166.0,87.0,1994.0,-37.75773,144.98542,8870.0,"$816,000.00","$868,945.14",6.49%
Thornbury,9/184 Normanby Av,2,Casa,7.0,3071.0,,,,,,,,,8870.0,"$597,000.00","$948,194.62",58.83%
Thornbury,83 Normanby Av,3,Casa,7.0,3071.0,3.0,2.0,2.0,313.0,124.0,1910.0,-37.75879,144.99196,8870.0,"$1,185,000.00","$1,276,901.49",7.76%
Toorak,13/4 Glyndebourne Av,3,Apartamento,4.1,3142.0,,,,,,,,,7217.0,"$955,000.00","$1,295,745.03",35.68%
Toorak,29 Gordon St,3,Casa,4.1,3142.0,3.0,2.0,1.0,230.0,181.0,1930.0,-37.84387,145.00687,7217.0,"$2,300,000.00","$2,522,947.40",9.69%
Toorak,3/43 Grange Rd,3,Apartamento,4.1,3142.0,,,,,,,,,7217.0,"$910,000.00","$1,435,066.31",57.70%
Toorak,1 Smyth St,4,Casa,4.1,3142.0,4.0,1.0,2.0,841.0,,,-37.8451,145.00504,7217.0,"$4,800,000.00","$3,987,440.69",16.93%
Travancore,106 Baroda St,2,Casa,4.3,3032.0,2.0,1.0,4.0,315.0,82.0,1930.0,-37.7778,144.93439,1052.0,"$972,000.00","$1,194,450.16",22.89%
Travancore,40 Baroda St,4,Casa,4.3,3032.0,4.0,2.0,2.0,636.0,,,-37.77745,144.93128,1052.0,"$1,450,000.00","$1,703,536.05",17.49%
Travancore,51 Mooltan St,2,Casa,4.3,3032.0,2.0,1.0,1.0,317.0,,,-37.78168,144.93733,1052.0,"$1,100,000.00","$989,363.34",10.06%
Truganina,26/1 Clearwater Rise Pde,2,Terreno,18.4,3029.0,,,,,,,,,5811.0,"$355,000.00","$410,583.87",15.66%
Vermont,37 Carinya Rd,4,Casa,17.2,3133.0,4.0,1.0,2.0,620.0,,,-37.83347,145.191,4181.0,"$1,010,000.00","$1,119,923.89",10.88%
Vermont,9 Moore Rd,4,Casa,17.2,3133.0,4.0,2.0,2.0,758.0,,,-37.84299,145.20459,4181.0,"$1,145,000.00","$1,264,120.14",10.40%
Vermont,3/2 Short St,2,Apartamento,17.2,3133.0,,,,,,,,,4181.0,"$625,000.00","$650,081.10",4.01%
Vermont South,2 Barossa Av,3,Casa,17.2,3133.0,3.0,2.0,2.0,447.0,,,-37.85562,145.19077,4280.0,"$942,000.00","$977,913.26",3.81%
Vermont South,1 Cottonwood Av,3,Casa,17.2,3133.0,3.0,2.0,2.0,647.0,145.0,1980.0,-37.85785,145.17049,4280.0,"$1,120,000.00","$1,022,367.83",8.72%
Viewbank,41 Diane Cr,4,Casa,8.9,3084.0,4.0,2.0,2.0,585.0,215.0,1980.0,-37.74127,145.08848,2698.0,"$1,150,000.00","$1,089,961.31",5.22%
Wantirna,18 Georgian Gdns,3,Casa,14.7,3152.0,3.0,2.0,2.0,559.0,,,-37.85872,145.22935,5424.0,"$903,000.00","$861,509.00",4.59%
Wantirna South,18 Allanfield Cr,3,Casa,14.7,3152.0,3.0,1.0,2.0,710.0,,,-37.86282,145.25094,7082.0,"$820,000.00","$968,103.64",18.06%
Wantirna South,5 Hunt Ct,3,Casa,14.7,3152.0,3.0,2.0,2.0,650.0,156.0,1985.0,-37.88812,145.22391,7082.0,"$980,000.00","$1,005,577.96",2.61%
Wantirna South,27 Tate Av,3,Casa,14.7,3152.0,3.0,1.0,2.0,720.0,,,-37.85964,145.24186,7082.0,"$900,500.00","$1,027,005.32",14.05%
Warrandyte,261 Tindals Rd,5,Casa,21.1,3113.0,5.0,3.0,6.0,4330.0,417.0,1985.0,-37.76192,145.19617,2003.0,"$3,250,000.00","$2,621,927.16",19.33%
Watsonia,41 Frensham Rd,3,Casa,14.5,3087.0,3.0,1.0,1.0,600.0,,,-37.7164,145.0849,2329.0,"$730,000.00","$786,324.68",7.72%
Watsonia North,27 Gillingham St,3,Casa,14.5,3087.0,3.0,2.0,2.0,536.0,145.0,,-37.69279,145.08902,1442.0,"$760,000.00","$794,361.98",4.52%
Werribee,11 Fauna Ct,3,Casa,14.7,3030.0,3.0,2.0,1.0,510.0,,,-37.88111,144.65365,16166.0,"$538,000.00","$471,711.12",12.32%
Werribee,13 Oradala Ri,2,Casa,14.7,3030.0,,,,,,,,,16166.0,"$447,500.00","$467,285.58",4.42%
Werribee,24 Pelican Pl,4,Casa,14.7,3030.0,4.0,1.0,,681.0,100.0,1980.0,-37.88707,144.67619,16166.0,"$470,000.00","$547,716.95",16.54%
Werribee,61 Rowes Rd,3,Casa,14.7,3030.0,3.0,2.0,1.0,592.0,,,-37.88933,144.63651,16166.0,"$474,000.00","$464,329.15",2.04%
Werribee,27 Songlark Cr,4,Casa,14.7,3030.0,4.0,2.0,2.0,568.0,,,-37.87653,144.66651,16166.0,"$490,000.00","$560,078.38",14.30%
Werribee,25 Swan St,3,Casa,14.7,3030.0,3.0,1.0,2.0,514.0,151.0,1980.0,-37.88318,144.66005,16166.0,"$491,500.00","$472,463.77",3.87%
Werribee,11 Taisho Ct,4,Casa,14.7,3030.0,4.0,2.0,2.0,451.0,192.0,2000.0,-37.90813,144.63034,16166.0,"$580,000.00","$553,554.83",4.56%
Werribee,36 Tigris Cl,3,Casa,14.7,3030.0,3.0,1.0,2.0,302.0,115.0,1995.0,-37.88006,144.65671,16166.0,"$430,000.00","$395,864.78",7.94%
West Footscray,19/22 Blandford St,2,Apartamento,6.4,3012.0,,,,,,,,,5058.0,"$347,000.00","$494,825.39",42.60%
West Footscray,61 Cala St,3,Casa,6.4,3012.0,3.0,1.0,1.0,193.0,,,-37.80315,144.8664,5058.0,"$765,000.00","$763,892.80",0.14%
West Footscray,14 Dove St,4,Casa,6.4,3012.0,4.0,2.0,1.0,396.0,,,-37.79634,144.88028,5058.0,"$1,205,000.00","$1,076,717.71",10.65%
West Footscray,19 Hope St,4,Casa,6.4,3012.0,4.0,2.0,2.0,353.0,160.0,1935.0,-37.79175,144.87185,5058.0,"$1,230,000.00","$1,085,773.02",11.73%
West Melbourne,364 King St,2,Casa,3.1,3003.0,2.0,1.0,1.0,136.0,,,-37.80817,144.95222,2230.0,"$1,200,000.00","$1,149,800.13",4.18%
Westmeadows,19 Bamford Av,4,Casa,16.5,3049.0,4.0,1.0,3.0,540.0,,,-37.67889,144.88183,2474.0,"$595,000.00","$668,054.32",12.28%
Westmeadows,3 Capri Ct,3,Casa,16.5,3049.0,3.0,1.0,0.0,555.0,,,-37.68017,144.89853,2474.0,"$575,000.00","$589,884.46",2.59%
Westmeadows,215 Johnstone St,2,Casa,16.5,3049.0,2.0,1.0,1.0,243.0,88.0,,-37.67908,144.8971,2474.0,"$466,000.00","$518,631.00",11.29%
Wheelers Hill,5 Ajax Dr,3,Casa,16.7,3150.0,3.0,2.0,2.0,697.0,,,-37.90405,145.18611,7392.0,"$1,150,000.00","$1,067,447.02",7.18%
Wheelers Hill,11 Petronella Av,4,Casa,16.7,3150.0,4.0,4.0,2.0,650.0,,,-37.90269,145.19139,7392.0,"$1,800,000.00","$1,717,156.63",4.60%
Wheelers Hill,71 Phoenix Dr,4,Casa,16.7,3150.0,4.0,3.0,2.0,678.0,,1980.0,-37.91318,145.1858,7392.0,"$1,280,000.00","$1,273,716.51",0.49%
Wheelers Hill,10 Pineview Cl,4,Casa,16.7,3150.0,4.0,2.0,2.0,743.0,,,-37.91088,145.20153,7392.0,"$950,000.00","$1,150,408.09",21.10%
Williamstown,58 Anzac Cr,4,Casa,6.8,3016.0,4.0,3.0,2.0,509.0,127.0,1990.0,-37.8621,144.88598,6380.0,"$1,600,000.00","$1,953,003.59",22.06%
Williamstown,75 Bayview St,3,Casa,6.8,3016.0,3.0,2.0,2.0,225.0,,,-37.86221,144.88596,6380.0,"$1,570,000.00","$1,297,939.12",17.33%
Williamstown,48 Chandler St,3,Casa,6.8,3016.0,3.0,1.0,1.0,445.0,,,-37.8512,144.89095,6380.0,"$1,450,000.00","$1,256,655.43",13.33%
